"","date","frequency","happiness","timeseries"
"1725",2019-09-21,155955376,"5.992","/api/v1/timeseries/3/"
"1726",2019-09-22,166442901,"5.981","/api/v1/timeseries/3/"
"1727",2019-09-23,177747459,"5.988","/api/v1/timeseries/3/"
"1728",2019-09-24,190359051,"5.945","/api/v1/timeseries/3/"
"1729",2019-09-25,189419573,"5.931","/api/v1/timeseries/3/"
"1730",2019-09-26,187255808,"5.930","/api/v1/timeseries/3/"
"1731",2019-09-27,184362284,"5.981","/api/v1/timeseries/3/"
"1732",2019-09-28,164943574,"5.975","/api/v1/timeseries/3/"
"1733",2019-09-29,170005371,"5.958","/api/v1/timeseries/3/"
"1734",2019-09-30,180322253,"5.938","/api/v1/timeseries/3/"
"1735",2019-10-01,167096188,"5.954","/api/v1/timeseries/3/"
"1736",2019-10-02,162763985,"5.931","/api/v1/timeseries/3/"
"1737",2019-10-03,166766031,"5.953","/api/v1/timeseries/3/"
"1738",2019-10-04,164643636,"5.971","/api/v1/timeseries/3/"
"1739",2019-10-05,149585904,"5.964","/api/v1/timeseries/3/"
"1740",2019-10-06,160493337,"5.950","/api/v1/timeseries/3/"
"1741",2019-10-07,173771210,"5.936","/api/v1/timeseries/3/"
"1742",2019-10-08,172626685,"5.940","/api/v1/timeseries/3/"
"1743",2019-10-09,175531792,"5.934","/api/v1/timeseries/3/"
"1744",2019-10-10,174542916,"5.941","/api/v1/timeseries/3/"
"1745",2019-10-11,167770787,"5.972","/api/v1/timeseries/3/"
"1746",2019-10-12,154272928,"6.002","/api/v1/timeseries/3/"
"1747",2019-10-13,161796208,"5.948","/api/v1/timeseries/3/"
"1748",2019-10-14,178007929,"5.912","/api/v1/timeseries/3/"
"1749",2019-10-15,171480817,"5.937","/api/v1/timeseries/3/"
"1750",2019-10-16,173001320,"5.946","/api/v1/timeseries/3/"
"1751",2019-10-17,175556084,"5.959","/api/v1/timeseries/3/"
"1752",2019-10-18,168554947,"5.961","/api/v1/timeseries/3/"
"1753",2019-10-19,156142253,"5.958","/api/v1/timeseries/3/"
"1754",2019-10-20,160117919,"5.967","/api/v1/timeseries/3/"
"1755",2019-10-21,166543333,"5.958","/api/v1/timeseries/3/"
"1756",2019-10-22,182417361,"5.960","/api/v1/timeseries/3/"
"1757",2019-10-23,187193213,"5.953","/api/v1/timeseries/3/"
"1758",2019-10-24,185366005,"5.986","/api/v1/timeseries/3/"
"1759",2019-10-25,174513073,"5.989","/api/v1/timeseries/3/"
"1760",2019-10-26,163004265,"5.993","/api/v1/timeseries/3/"
"1761",2019-10-27,170608363,"5.957","/api/v1/timeseries/3/"
"1762",2019-10-28,180278222,"5.953","/api/v1/timeseries/3/"
"1763",2019-10-29,195284529,"5.952","/api/v1/timeseries/3/"
"1764",2019-10-30,190721186,"5.971","/api/v1/timeseries/3/"
"1765",2019-10-31,190820480,"5.979","/api/v1/timeseries/3/"
"1766",2019-11-01,182099315,"5.993","/api/v1/timeseries/3/"
"1767",2019-11-02,172893756,"5.996","/api/v1/timeseries/3/"
"1768",2019-11-03,181985137,"5.961","/api/v1/timeseries/3/"
"1769",2019-11-04,188607451,"5.961","/api/v1/timeseries/3/"
"1770",2019-11-05,193999531,"5.951","/api/v1/timeseries/3/"
"1771",2019-11-06,188583476,"5.962","/api/v1/timeseries/3/"
"1772",2019-11-07,190561818,"5.958","/api/v1/timeseries/3/"
"1773",2019-11-08,180502503,"5.983","/api/v1/timeseries/3/"
"1774",2019-11-09,173660476,"5.979","/api/v1/timeseries/3/"
"1775",2019-11-10,181754720,"5.966","/api/v1/timeseries/3/"
"1776",2019-11-11,193693779,"5.972","/api/v1/timeseries/3/"
"1777",2019-11-12,194872417,"5.962","/api/v1/timeseries/3/"
"1778",2019-11-13,204060912,"5.942","/api/v1/timeseries/3/"
"1779",2019-11-14,198692559,"5.958","/api/v1/timeseries/3/"
"1780",2019-11-15,197277738,"5.940","/api/v1/timeseries/3/"
"1781",2019-11-16,174317891,"5.963","/api/v1/timeseries/3/"
"1782",2019-11-17,184833286,"5.944","/api/v1/timeseries/3/"
"1783",2019-11-18,187033910,"5.937","/api/v1/timeseries/3/"
"1784",2019-11-19,196701630,"5.947","/api/v1/timeseries/3/"
"1785",2019-11-20,201444143,"5.972","/api/v1/timeseries/3/"
"1786",2019-11-21,193007667,"5.963","/api/v1/timeseries/3/"
"1787",2019-11-22,181113177,"5.966","/api/v1/timeseries/3/"
"1788",2019-11-23,167259804,"5.971","/api/v1/timeseries/3/"
"1789",2019-11-24,177609881,"5.967","/api/v1/timeseries/3/"
"1790",2019-11-25,179206176,"5.987","/api/v1/timeseries/3/"
"1791",2019-11-26,185381839,"6.003","/api/v1/timeseries/3/"
"1792",2019-11-27,180874765,"5.983","/api/v1/timeseries/3/"
"1793",2019-11-28,167381078,"6.066","/api/v1/timeseries/3/"
"1794",2019-11-29,159579920,"6.013","/api/v1/timeseries/3/"
"1795",2019-11-30,176684507,"6.016","/api/v1/timeseries/3/"
"1796",2019-12-01,175616706,"5.983","/api/v1/timeseries/3/"
"1797",2019-12-02,180878477,"5.985","/api/v1/timeseries/3/"
"1798",2019-12-03,190464679,"5.996","/api/v1/timeseries/3/"
"1799",2019-12-04,215871327,"6.016","/api/v1/timeseries/3/"
"1800",2019-12-05,199367542,"5.957","/api/v1/timeseries/3/"
"1801",2019-12-06,193345470,"5.951","/api/v1/timeseries/3/"
"1802",2019-12-07,171367696,"5.976","/api/v1/timeseries/3/"
"1803",2019-12-08,179300436,"5.959","/api/v1/timeseries/3/"
"1804",2019-12-09,199906341,"5.927","/api/v1/timeseries/3/"
"1805",2019-12-10,198119182,"5.946","/api/v1/timeseries/3/"
"1806",2019-12-11,196401768,"5.954","/api/v1/timeseries/3/"
"1807",2019-12-12,206460153,"5.959","/api/v1/timeseries/3/"
"1808",2019-12-13,185376841,"5.971","/api/v1/timeseries/3/"
"1809",2019-12-14,169999342,"5.985","/api/v1/timeseries/3/"
"1810",2019-12-15,177480780,"5.957","/api/v1/timeseries/3/"
"1811",2019-12-16,184873836,"5.947","/api/v1/timeseries/3/"
"1812",2019-12-17,182665191,"5.960","/api/v1/timeseries/3/"
"1813",2019-12-18,196221499,"5.927","/api/v1/timeseries/3/"
"1814",2019-12-19,194579727,"5.928","/api/v1/timeseries/3/"
"1815",2019-12-20,177998739,"5.983","/api/v1/timeseries/3/"
"1816",2019-12-21,165684576,"5.979","/api/v1/timeseries/3/"
"1817",2019-12-22,170014005,"5.964","/api/v1/timeseries/3/"
"1818",2019-12-23,171708170,"5.994","/api/v1/timeseries/3/"
"1819",2019-12-24,161818640,"6.104","/api/v1/timeseries/3/"
"1820",2019-12-25,149060931,"6.184","/api/v1/timeseries/3/"
"1821",2019-12-26,154783982,"6.044","/api/v1/timeseries/3/"
"1822",2019-12-27,166616554,"5.998","/api/v1/timeseries/3/"
"1823",2019-12-28,171117593,"5.969","/api/v1/timeseries/3/"
"1824",2019-12-29,179219710,"5.971","/api/v1/timeseries/3/"
"1825",2019-12-30,180880050,"5.969","/api/v1/timeseries/3/"
"1826",2019-12-31,192112966,"6.060","/api/v1/timeseries/3/"
"1827",2020-01-01,169547242,"6.070","/api/v1/timeseries/3/"
"1828",2020-01-02,186656314,"5.942","/api/v1/timeseries/3/"
"1829",2020-01-03,217207716,"5.783","/api/v1/timeseries/3/"
"1830",2020-01-04,207544812,"5.890","/api/v1/timeseries/3/"
"1831",2020-01-05,215687476,"5.890","/api/v1/timeseries/3/"
"1832",2020-01-06,203924291,"5.911","/api/v1/timeseries/3/"
"1833",2020-01-07,212068062,"5.882","/api/v1/timeseries/3/"
"1834",2020-01-08,203241678,"5.892","/api/v1/timeseries/3/"
"1835",2020-01-09,202756847,"5.928","/api/v1/timeseries/3/"
"1836",2020-01-10,188505171,"5.940","/api/v1/timeseries/3/"
"1837",2020-01-11,188168727,"5.945","/api/v1/timeseries/3/"
"1838",2020-01-12,184398010,"5.943","/api/v1/timeseries/3/"
"1839",2020-01-13,200645123,"5.976","/api/v1/timeseries/3/"
"1840",2020-01-14,195036582,"5.960","/api/v1/timeseries/3/"
"1841",2020-01-15,195681607,"5.964","/api/v1/timeseries/3/"
"1842",2020-01-16,193374057,"5.962","/api/v1/timeseries/3/"
"1843",2020-01-17,188241713,"5.981","/api/v1/timeseries/3/"
"1844",2020-01-18,180696730,"5.977","/api/v1/timeseries/3/"
"1845",2020-01-19,180454771,"5.975","/api/v1/timeseries/3/"
"1846",2020-01-20,186161478,"5.947","/api/v1/timeseries/3/"
"1847",2020-01-21,199463225,"5.915","/api/v1/timeseries/3/"
"1848",2020-01-22,194992580,"5.921","/api/v1/timeseries/3/"
"1849",2020-01-23,192781503,"5.928","/api/v1/timeseries/3/"
"1850",2020-01-24,190088607,"5.935","/api/v1/timeseries/3/"
"1851",2020-01-25,181966656,"5.925","/api/v1/timeseries/3/"
"1852",2020-01-26,237234929,"5.895","/api/v1/timeseries/3/"
"1853",2020-01-27,216357496,"5.935","/api/v1/timeseries/3/"
"1854",2020-01-28,203072232,"5.932","/api/v1/timeseries/3/"
"1855",2020-01-29,207341509,"5.930","/api/v1/timeseries/3/"
"1856",2020-01-30,203923302,"5.911","/api/v1/timeseries/3/"
"1857",2020-01-31,200935339,"5.908","/api/v1/timeseries/3/"
"1858",2020-02-01,190632849,"5.953","/api/v1/timeseries/3/"
"1859",2020-02-02,194560286,"5.982","/api/v1/timeseries/3/"
"1860",2020-02-03,187272477,"5.969","/api/v1/timeseries/3/"
"1861",2020-02-04,203947078,"5.953","/api/v1/timeseries/3/"
"1862",2020-02-05,213867471,"5.931","/api/v1/timeseries/3/"
"1863",2020-02-06,194149837,"5.939","/api/v1/timeseries/3/"
"1864",2020-02-07,183670639,"5.945","/api/v1/timeseries/3/"
"1865",2020-02-08,171924438,"5.950","/api/v1/timeseries/3/"
"1866",2020-02-09,183013449,"5.963","/api/v1/timeseries/3/"
"1867",2020-02-10,190767076,"5.995","/api/v1/timeseries/3/"
"1868",2020-02-11,194826768,"5.961","/api/v1/timeseries/3/"
"1869",2020-02-12,191189264,"5.962","/api/v1/timeseries/3/"
"1870",2020-02-13,190877621,"5.975","/api/v1/timeseries/3/"
"1871",2020-02-14,178848341,"6.040","/api/v1/timeseries/3/"
"1872",2020-02-15,168441262,"5.989","/api/v1/timeseries/3/"
"1873",2020-02-16,177212667,"5.989","/api/v1/timeseries/3/"
"1874",2020-02-17,183497797,"5.997","/api/v1/timeseries/3/"
"1875",2020-02-18,189925611,"5.960","/api/v1/timeseries/3/"
"1876",2020-02-19,195549380,"5.929","/api/v1/timeseries/3/"
"1877",2020-02-20,195513277,"5.951","/api/v1/timeseries/3/"
"1878",2020-02-21,189951225,"5.989","/api/v1/timeseries/3/"
"1879",2020-02-22,171542464,"5.986","/api/v1/timeseries/3/"
"1880",2020-02-23,174212699,"5.966","/api/v1/timeseries/3/"
"1881",2020-02-24,191458239,"5.956","/api/v1/timeseries/3/"
"1882",2020-02-25,198302191,"5.920","/api/v1/timeseries/3/"
"1883",2020-02-26,194196133,"5.909","/api/v1/timeseries/3/"
"1884",2020-02-27,195799646,"5.894","/api/v1/timeseries/3/"
"1885",2020-02-28,188771134,"5.891","/api/v1/timeseries/3/"
"1886",2020-02-29,176977418,"5.922","/api/v1/timeseries/3/"
"1887",2020-03-01,180078324,"5.950","/api/v1/timeseries/3/"
"1888",2020-03-02,190134939,"5.925","/api/v1/timeseries/3/"
"1889",2020-03-03,193523646,"5.919","/api/v1/timeseries/3/"
"1890",2020-03-04,189483092,"5.902","/api/v1/timeseries/3/"
"1891",2020-03-05,188643819,"5.886","/api/v1/timeseries/3/"
"1892",2020-03-06,179317131,"5.908","/api/v1/timeseries/3/"
"1893",2020-03-07,167144685,"5.909","/api/v1/timeseries/3/"
"1894",2020-03-08,176023183,"5.955","/api/v1/timeseries/3/"
"1895",2020-03-09,187225781,"5.864","/api/v1/timeseries/3/"
"1896",2020-03-10,195541483,"5.858","/api/v1/timeseries/3/"
"1897",2020-03-11,206623707,"5.787","/api/v1/timeseries/3/"
"1898",2020-03-12,236682921,"5.713","/api/v1/timeseries/3/"
"1899",2020-03-13,230527159,"5.723","/api/v1/timeseries/3/"
"1900",2020-03-14,205257351,"5.774","/api/v1/timeseries/3/"
"1901",2020-03-15,221791354,"5.783","/api/v1/timeseries/3/"
"1902",2020-03-16,231187179,"5.748","/api/v1/timeseries/3/"
"1903",2020-03-17,242899007,"5.749","/api/v1/timeseries/3/"
"1904",2020-03-18,238209201,"5.733","/api/v1/timeseries/3/"
"1905",2020-03-19,239061347,"5.748","/api/v1/timeseries/3/"
"1906",2020-03-20,236448165,"5.774","/api/v1/timeseries/3/"
"1907",2020-03-21,222139047,"5.800","/api/v1/timeseries/3/"
"1908",2020-03-22,241124121,"5.781","/api/v1/timeseries/3/"
"1909",2020-03-23,255778759,"5.754","/api/v1/timeseries/3/"
"1910",2020-03-24,249305957,"5.773","/api/v1/timeseries/3/"
"1911",2020-03-25,233269121,"5.807","/api/v1/timeseries/3/"
"1912",2020-03-26,235680841,"5.831","/api/v1/timeseries/3/"
"1913",2020-03-27,229167958,"5.827","/api/v1/timeseries/3/"
"1914",2020-03-28,214855724,"5.816","/api/v1/timeseries/3/"
"1915",2020-03-29,216885716,"5.805","/api/v1/timeseries/3/"
"1916",2020-03-30,223197680,"5.822","/api/v1/timeseries/3/"
"1917",2020-03-31,232949328,"5.819","/api/v1/timeseries/3/"
"1918",2020-04-01,252388534,"5.803","/api/v1/timeseries/3/"
"1919",2020-04-02,247301401,"5.822","/api/v1/timeseries/3/"
"1920",2020-04-03,241052238,"5.836","/api/v1/timeseries/3/"
"1921",2020-04-04,231932753,"5.850","/api/v1/timeseries/3/"
"1922",2020-04-05,233182481,"5.837","/api/v1/timeseries/3/"
"1923",2020-04-06,241523653,"5.838","/api/v1/timeseries/3/"
"1924",2020-04-07,245508930,"5.872","/api/v1/timeseries/3/"
"1925",2020-04-08,246843782,"5.861","/api/v1/timeseries/3/"
"1926",2020-04-09,233110395,"5.862","/api/v1/timeseries/3/"
"1927",2020-04-10,229581561,"5.879","/api/v1/timeseries/3/"
"1928",2020-04-11,220331868,"5.885","/api/v1/timeseries/3/"
"1929",2020-04-12,221377538,"5.902","/api/v1/timeseries/3/"
"1930",2020-04-13,236760191,"5.865","/api/v1/timeseries/3/"
"1931",2020-04-14,234538253,"5.873","/api/v1/timeseries/3/"
"1932",2020-04-15,229092476,"5.877","/api/v1/timeseries/3/"
"1933",2020-04-16,232829207,"5.893","/api/v1/timeseries/3/"
"1934",2020-04-17,234622622,"5.879","/api/v1/timeseries/3/"
"1935",2020-04-18,228931691,"5.882","/api/v1/timeseries/3/"
"1936",2020-04-19,235377447,"5.879","/api/v1/timeseries/3/"
"1937",2020-04-20,233921218,"5.877","/api/v1/timeseries/3/"
"1938",2020-04-21,234851738,"5.891","/api/v1/timeseries/3/"
"1939",2020-04-22,240302785,"5.894","/api/v1/timeseries/3/"
"1940",2020-04-23,239952632,"5.908","/api/v1/timeseries/3/"
"1941",2020-04-24,233797261,"5.914","/api/v1/timeseries/3/"
"1942",2020-04-25,218168648,"5.901","/api/v1/timeseries/3/"
"1943",2020-04-26,223142167,"5.912","/api/v1/timeseries/3/"
"1944",2020-04-27,238078532,"5.904","/api/v1/timeseries/3/"
"1945",2020-04-28,221530864,"5.897","/api/v1/timeseries/3/"
"1946",2020-04-29,226011510,"5.910","/api/v1/timeseries/3/"
"1947",2020-04-30,248067700,"5.923","/api/v1/timeseries/3/"
"1948",2020-05-01,243022934,"5.938","/api/v1/timeseries/3/"
"1949",2020-05-02,215075340,"5.907","/api/v1/timeseries/3/"
"1950",2020-05-03,223804884,"5.894","/api/v1/timeseries/3/"
"1951",2020-05-04,224191651,"5.903","/api/v1/timeseries/3/"
"1952",2020-05-05,241485189,"5.899","/api/v1/timeseries/3/"
"1953",2020-05-06,236161009,"5.907","/api/v1/timeseries/3/"
"1954",2020-05-07,242163393,"5.871","/api/v1/timeseries/3/"
"1955",2020-05-08,233610108,"5.896","/api/v1/timeseries/3/"
"1956",2020-05-09,222038972,"5.927","/api/v1/timeseries/3/"
"1957",2020-05-10,234645051,"5.958","/api/v1/timeseries/3/"
"1958",2020-05-11,245715908,"5.911","/api/v1/timeseries/3/"
"1959",2020-05-12,244920353,"5.901","/api/v1/timeseries/3/"
"1960",2020-05-13,238901448,"5.896","/api/v1/timeseries/3/"
"1961",2020-05-14,243057865,"5.910","/api/v1/timeseries/3/"
"1962",2020-05-15,233364644,"5.932","/api/v1/timeseries/3/"
"1963",2020-05-16,220054782,"5.925","/api/v1/timeseries/3/"
"1964",2020-05-17,220360047,"5.917","/api/v1/timeseries/3/"
"1965",2020-05-18,236139099,"5.916","/api/v1/timeseries/3/"
"1966",2020-05-19,244726941,"5.972","/api/v1/timeseries/3/"
"1967",2020-05-20,248172795,"5.972","/api/v1/timeseries/3/"
"1968",2020-05-21,229750566,"5.937","/api/v1/timeseries/3/"
"1969",2020-05-22,245987261,"5.942","/api/v1/timeseries/3/"
"1970",2020-05-23,220712555,"5.928","/api/v1/timeseries/3/"
"1971",2020-05-24,226763677,"5.911","/api/v1/timeseries/3/"
"1972",2020-05-25,231415366,"5.931","/api/v1/timeseries/3/"
"1973",2020-05-26,249581473,"5.870","/api/v1/timeseries/3/"
"1974",2020-05-27,275286061,"5.822","/api/v1/timeseries/3/"
"1975",2020-05-28,317382327,"5.757","/api/v1/timeseries/3/"
"1976",2020-05-29,344542921,"5.659","/api/v1/timeseries/3/"
"1977",2020-05-30,348348972,"5.672","/api/v1/timeseries/3/"
"1978",2020-06-01,427500915,"5.659","/api/v1/timeseries/3/"
"1979",2020-06-02,431318083,"5.675","/api/v1/timeseries/3/"
"1980",2020-06-03,398450657,"5.693","/api/v1/timeseries/3/"
"1981",2020-06-04,371639621,"5.717","/api/v1/timeseries/3/"
"1982",2020-06-05,340483832,"5.745","/api/v1/timeseries/3/"
"1983",2020-06-06,306452311,"5.779","/api/v1/timeseries/3/"
"1984",2020-06-07,312548163,"5.797","/api/v1/timeseries/3/"
"1985",2020-06-08,273713974,"5.790","/api/v1/timeseries/3/"
"1986",2020-06-09,261597824,"5.814","/api/v1/timeseries/3/"
"1987",2020-06-10,254395714,"5.835","/api/v1/timeseries/3/"
"1988",2020-06-11,259290713,"5.827","/api/v1/timeseries/3/"
"1989",2020-06-12,254202474,"5.855","/api/v1/timeseries/3/"
"1990",2020-06-13,241339546,"5.857","/api/v1/timeseries/3/"
"1991",2020-06-14,253938217,"5.823","/api/v1/timeseries/3/"
"1992",2020-06-15,258490034,"5.819","/api/v1/timeseries/3/"
"1993",2020-06-16,257642804,"5.848","/api/v1/timeseries/3/"
"1994",2020-06-17,259764126,"5.852","/api/v1/timeseries/3/"
"1995",2020-06-18,260319663,"5.844","/api/v1/timeseries/3/"
"1996",2020-06-19,247489322,"5.875","/api/v1/timeseries/3/"
"1997",2020-06-20,241339083,"5.836","/api/v1/timeseries/3/"
"1998",2020-06-21,244982237,"5.936","/api/v1/timeseries/3/"
"1999",2020-06-22,252472397,"5.893","/api/v1/timeseries/3/"
"2000",2020-06-23,253444758,"5.826","/api/v1/timeseries/3/"
"2001",2020-06-24,246529356,"5.850","/api/v1/timeseries/3/"
"2002",2020-06-25,246600234,"5.872","/api/v1/timeseries/3/"
"2003",2020-06-26,245250879,"5.893","/api/v1/timeseries/3/"
"2004",2020-06-27,232739467,"5.888","/api/v1/timeseries/3/"
"2005",2020-06-28,235668894,"5.876","/api/v1/timeseries/3/"
"2006",2020-06-29,245573521,"5.859","/api/v1/timeseries/3/"
"2007",2020-06-30,244591559,"5.886","/api/v1/timeseries/3/"
"2008",2020-07-01,248989931,"5.895","/api/v1/timeseries/3/"
"2009",2020-07-02,240452805,"5.870","/api/v1/timeseries/3/"
"2010",2020-07-03,231802153,"5.880","/api/v1/timeseries/3/"
"2011",2020-07-04,219147967,"5.930","/api/v1/timeseries/3/"
"2012",2020-07-05,224685728,"5.896","/api/v1/timeseries/3/"
"2013",2020-07-06,244362088,"5.869","/api/v1/timeseries/3/"
"2014",2020-07-07,239916299,"5.896","/api/v1/timeseries/3/"
"2015",2020-07-08,242443609,"5.901","/api/v1/timeseries/3/"
"2016",2020-07-09,239723824,"5.900","/api/v1/timeseries/3/"
"2017",2020-07-10,233770546,"5.927","/api/v1/timeseries/3/"
"2018",2020-07-11,212558640,"5.918","/api/v1/timeseries/3/"
"2019",2020-07-12,213349897,"5.911","/api/v1/timeseries/3/"
"2020",2020-07-13,240231423,"5.935","/api/v1/timeseries/3/"
"2021",2020-07-14,235890500,"5.908","/api/v1/timeseries/3/"
"2022",2020-07-15,236442623,"5.885","/api/v1/timeseries/3/"
"2023",2020-07-16,231758366,"5.892","/api/v1/timeseries/3/"
"2024",2020-07-17,228618798,"5.899","/api/v1/timeseries/3/"
"2025",2020-07-18,216713669,"5.919","/api/v1/timeseries/3/"
"2026",2020-07-19,219409346,"5.914","/api/v1/timeseries/3/"
"2027",2020-07-20,229176646,"5.902","/api/v1/timeseries/3/"
"2028",2020-07-21,227705242,"5.913","/api/v1/timeseries/3/"
"2029",2020-07-22,242784270,"5.925","/api/v1/timeseries/3/"
"2030",2020-07-23,263433380,"5.974","/api/v1/timeseries/3/"
"2031",2020-07-24,221320710,"5.948","/api/v1/timeseries/3/"
"2032",2020-07-25,220435557,"5.958","/api/v1/timeseries/3/"
"2033",2020-07-26,230762279,"5.950","/api/v1/timeseries/3/"
"2034",2020-07-27,229780429,"5.913","/api/v1/timeseries/3/"
"2035",2020-07-28,235454583,"5.896","/api/v1/timeseries/3/"
"2036",2020-07-29,237000576,"5.919","/api/v1/timeseries/3/"
"2037",2020-07-30,242950496,"5.912","/api/v1/timeseries/3/"
"2038",2020-07-31,220900128,"5.933","/api/v1/timeseries/3/"
"2039",2020-08-01,203972820,"5.953","/api/v1/timeseries/3/"
"2040",2020-08-02,202748320,"5.930","/api/v1/timeseries/3/"
"2041",2020-08-03,211405730,"5.918","/api/v1/timeseries/3/"
"2042",2020-08-04,229969973,"5.898","/api/v1/timeseries/3/"
"2043",2020-08-05,224837552,"5.912","/api/v1/timeseries/3/"
"2044",2020-08-06,222429490,"5.914","/api/v1/timeseries/3/"
"2045",2020-08-07,220581224,"5.945","/api/v1/timeseries/3/"
"2046",2020-08-08,226222658,"6.011","/api/v1/timeseries/3/"
"2047",2020-08-09,241137686,"6.005","/api/v1/timeseries/3/"
"2048",2020-08-10,224709624,"5.912","/api/v1/timeseries/3/"
"2049",2020-08-11,232036230,"5.926","/api/v1/timeseries/3/"
"2050",2020-08-12,227522462,"5.931","/api/v1/timeseries/3/"
"2051",2020-08-13,238878135,"5.940","/api/v1/timeseries/3/"
"2052",2020-08-14,234974630,"5.926","/api/v1/timeseries/3/"
"2053",2020-08-15,243282980,"5.988","/api/v1/timeseries/3/"
"2054",2020-08-16,248121411,"5.963","/api/v1/timeseries/3/"
"2055",2020-08-17,225406259,"5.922","/api/v1/timeseries/3/"
"2056",2020-08-18,234422233,"5.935","/api/v1/timeseries/3/"
"2057",2020-08-19,234736960,"5.934","/api/v1/timeseries/3/"
"2058",2020-08-20,238172486,"5.913","/api/v1/timeseries/3/"
"2059",2020-08-21,260611858,"5.942","/api/v1/timeseries/3/"
"2060",2020-08-22,234997690,"5.941","/api/v1/timeseries/3/"
"2061",2020-08-23,239514554,"5.927","/api/v1/timeseries/3/"
"2062",2020-08-24,252378108,"5.896","/api/v1/timeseries/3/"
"2063",2020-08-25,254791237,"5.898","/api/v1/timeseries/3/"
"2064",2020-08-26,266823047,"5.830","/api/v1/timeseries/3/"
"2065",2020-08-27,266779472,"5.822","/api/v1/timeseries/3/"
"2066",2020-08-28,269897015,"5.895","/api/v1/timeseries/3/"
"2067",2020-08-29,241639094,"5.913","/api/v1/timeseries/3/"
"2068",2020-08-30,245331043,"5.895","/api/v1/timeseries/3/"
"2069",2020-08-31,260570873,"5.932","/api/v1/timeseries/3/"
"2070",2020-09-01,274381698,"5.979","/api/v1/timeseries/3/"
"2071",2020-09-02,244838883,"5.946","/api/v1/timeseries/3/"
"2072",2020-09-03,237881746,"5.911","/api/v1/timeseries/3/"
"2073",2020-09-04,228755111,"5.914","/api/v1/timeseries/3/"
"2074",2020-09-05,215644638,"5.912","/api/v1/timeseries/3/"
"2075",2020-09-06,222951336,"5.951","/api/v1/timeseries/3/"
"2076",2020-09-07,220035278,"5.943","/api/v1/timeseries/3/"
"2077",2020-09-08,235576872,"5.920","/api/v1/timeseries/3/"
"2078",2020-09-09,244644248,"5.871","/api/v1/timeseries/3/"
"2079",2020-09-10,243104637,"5.877","/api/v1/timeseries/3/"
"2080",2020-09-11,231612840,"5.946","/api/v1/timeseries/3/"
"2081",2020-09-12,207771160,"5.947","/api/v1/timeseries/3/"
"2082",2020-09-13,211312990,"5.911","/api/v1/timeseries/3/"
"2083",2020-09-14,226820157,"5.926","/api/v1/timeseries/3/"
"2084",2020-09-15,227779529,"5.944","/api/v1/timeseries/3/"
"2085",2020-09-16,225754328,"5.947","/api/v1/timeseries/3/"
"2086",2020-09-17,229731559,"5.947","/api/v1/timeseries/3/"
"2087",2020-09-18,224243186,"5.943","/api/v1/timeseries/3/"
"2088",2020-09-19,203483798,"5.926","/api/v1/timeseries/3/"
"2089",2020-09-20,205987998,"5.947","/api/v1/timeseries/3/"
"2090",2020-09-21,217416596,"5.955","/api/v1/timeseries/3/"
"2091",2020-09-22,223091066,"5.955","/api/v1/timeseries/3/"
"2092",2020-09-23,243911234,"5.909","/api/v1/timeseries/3/"
"2093",2020-09-24,232551298,"5.901","/api/v1/timeseries/3/"
"2094",2020-09-25,219583127,"5.940","/api/v1/timeseries/3/"
"2095",2020-09-26,197281011,"5.953","/api/v1/timeseries/3/"
"2096",2020-09-27,217846357,"5.946","/api/v1/timeseries/3/"
"2097",2020-09-28,233510175,"5.914","/api/v1/timeseries/3/"
"2098",2020-09-29,255245448,"5.883","/api/v1/timeseries/3/"
"2099",2020-09-30,240662696,"5.900","/api/v1/timeseries/3/"
"2100",2020-10-01,232971094,"5.954","/api/v1/timeseries/3/"
"2101",2020-10-02,258099022,"5.880","/api/v1/timeseries/3/"
"2102",2020-10-03,236026076,"5.886","/api/v1/timeseries/3/"
"2103",2020-10-04,234305810,"5.877","/api/v1/timeseries/3/"
"2104",2020-10-05,248715366,"5.860","/api/v1/timeseries/3/"
"2105",2020-10-06,252498573,"5.869","/api/v1/timeseries/3/"
"2106",2020-10-07,260316654,"5.885","/api/v1/timeseries/3/"
"2107",2020-10-08,239547961,"5.886","/api/v1/timeseries/3/"
"2108",2020-10-09,259021430,"5.875","/api/v1/timeseries/3/"
"2109",2020-10-10,257963486,"5.858","/api/v1/timeseries/3/"
"2110",2020-10-11,272501982,"5.862","/api/v1/timeseries/3/"
"2111",2020-10-12,297748807,"5.869","/api/v1/timeseries/3/"
"2112",2020-10-13,275616402,"5.890","/api/v1/timeseries/3/"
"2113",2020-10-14,291430197,"5.877","/api/v1/timeseries/3/"
"2114",2020-10-15,269448473,"5.849","/api/v1/timeseries/3/"
"2115",2020-10-16,273636867,"5.866","/api/v1/timeseries/3/"
"2116",2020-10-17,258832280,"5.867","/api/v1/timeseries/3/"
"2117",2020-10-18,252240861,"5.879","/api/v1/timeseries/3/"
"2118",2020-10-19,264723926,"5.847","/api/v1/timeseries/3/"
"2119",2020-10-21,288740097,"5.791","/api/v1/timeseries/3/"
"2120",2020-10-22,261466964,"5.866","/api/v1/timeseries/3/"
"2121",2020-10-23,216316036,"5.920","/api/v1/timeseries/3/"
"2122",2020-10-24,195319130,"5.919","/api/v1/timeseries/3/"
"2123",2020-10-25,191851464,"5.918","/api/v1/timeseries/3/"
